radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,
LTE,452,4,13024,79660078,-1,1.058.527,209.959,1000,6,1,1742712386,1742732641,0
LTE,452,4,12924,79410221,-1,1.058.509,209.961,1000,2,1,1742712406,1742732641,0
LTE,452,4,13024,77138734,-1,1.058.503,209.962,1000,1,1,1742712416,1742712416,0
LTE,452,4,13024,74464300,-1,1.058.494,209.964,1000,4,1,1742712436,1742732641,0
LTE,452,4,13024,74464301,-1,1.058.469,209.966,1000,7,1,1742712456,1742732641,0
LTE,452,4,13024,75335469,-1,1.058.453,209.958,1000,3,1,1742712506,1742732641,0
LTE,452,4,13003,74465324,-1,1.058.447,20.995,1000,4,1,1742712526,1742732641,0
LTE,452,4,13003,74465281,-1,1.058.443,209.947,1000,1,1,1742712636,1742712636,0
UMTS,452,1,20142,622121,0,1.065.955,10.7895,1000,1,1,1742852524,1742852524,0
UMTS,452,2,11528,66926537,-1,1.060.564,211.818,1000,1,1,1742884679,1742884679,0
LTE,452,4,19912,7692063,-1,1.060.564,211.818,1000,1,1,1742884682,1742884682,0
GSM,452,1,61500,64531,-1,106.738,10.6504,1000,1,1,1743437549,1743437549,0
GSM,452,4,11239,62014,-1,105.885,21.065,1000,1,1,1743359778,1743359778,0
GSM,452,4,11003,51789,-1,1.060.898,211.311,1000,1,1,1743388223,1743388223,0
LTE,452,2,1125,29074955,-1,1.055.197,210.085,1000,1,1,1734929058,1734929058,0
LTE,452,2,1125,29074978,-1,1.055.237,210.094,1000,10,1,1734929062,1743678481,0
UMTS,452,5,1226,8142525,206,1.055.197,210.085,1000,1,1,1734929058,1734929058,0
UMTS,452,5,1226,8142528,206,1.055.278,210.068,1000,16,1,1734929062,1743678481,0
UMTS,452,5,1226,8140758,506,1.055.338,209.993,1000,2,1,1734929292,1743678481,0
LTE,452,2,1125,29073166,-1,1.055.357,209.921,1000,18,1,1734929292,1743678481,0
LTE,452,2,1196,29675531,-1,1.056.409,210.031,1000,4,1,1734930313,1743678481,0
UMTS,452,5,1226,8142195,227,1.056.943,210.066,3372,6,1,1734930808,1743910928,0
UMTS,452,5,1226,8142197,243,1.056.849,210.056,2385,2,1,1734930928,1743910928,0
UMTS,452,5,1226,8142198,227,1.057.127,210.098,1000,6,1,1734930939,1743678482,0
LTE,452,2,1113,28988468,-1,1.057.106,210.094,1000,3,1,1734930939,1743678482,0
UMTS,452,5,1226,8142199,235,1.057.117,210.097,1000,1,1,1734930997,1734930997,0
LTE,452,2,1113,29958955,-1,1.057.143,210.102,1000,2,1,1734931033,1743678482,0
UMTS,452,5,1153,8071861,27,1.056.912,210.049,3031,2,1,1734931236,1743910928,0
UMTS,452,5,1153,8071859,5,1.057.282,210.047,1000,10,1,1734931415,1743678482,0
LTE,452,2,1196,29164812,-1,105.731,210.055,1000,1,1,1734931509,1734931509,0
LTE,452,2,1196,29164851,-1,1.057.317,210.059,1000,4,1,1734931517,1743678482,0
LTE,452,2,1113,28853299,-1,105.731,210.098,1000,2,1,1734931606,1743678482,0
UMTS,452,5,1153,8075820,442,1.057.386,210.096,1000,11,1,1734931606,1743678482,0
LTE,452,2,1113,30216993,-1,1.057.417,210.095,1000,11,1,1734931693,1743678482,0
UMTS,452,5,1153,8073640,15,1.057.728,210.038,1000,1,1,1734932107,1734932107,0
LTE,452,2,1138,29903628,-1,1.057.728,210.038,1000,1,1,1734932107,1734932107,0
LTE,452,2,1150,29801485,-1,1.057.912,210.038,1000,1,1,1734932529,1734932529,0
UMTS,452,5,1153,8071710,406,1.057.975,210.085,1000,7,1,1734932797,1743678483,0
UMTS,452,5,1153,8071714,407,1.057.981,210.089,1000,2,1,1734932977,1743678483,0
LTE,452,2,1138,28711476,-1,1.057.985,210.092,1000,4,1,1734932977,1743678483,0
UMTS,452,5,1153,8071713,406,105.798,210.068,1000,6,1,1734932987,1743678487,0
LTE,452,2,1138,28195124,-1,1.057.994,210.101,1000,2,1,1734933007,1743678483,0
LTE,452,2,1138,28711475,-1,1.057.999,210.106,1000,3,1,1734933017,1743678483,0
UMTS,452,5,1153,8071712,405,1.058.002,210.109,1000,3,1,1734933027,1743678483,0
LTE,452,2,1133,28198965,-1,1.058.005,210.111,1000,2,1,1734933047,1743678483,0
LTE,452,2,1133,28198963,-1,1.058.007,210.113,1000,1,1,1734933067,1734933067,0
UMTS,452,5,1153,8071709,405,1.058.007,210.113,1000,1,1,1734933077,1734933077,0
LTE,452,2,1164,28626997,-1,1.058.012,210.126,1000,2,1,1734933117,1743678483,0
UMTS,452,5,1151,8072620,259,105.803,21.014,1000,4,1,1734933127,1743678483,0
LTE,452,2,1164,28626955,-1,1.058.035,210.145,1000,3,1,1734933137,1743678483,0
UMTS,452,5,1151,8072621,260,1.058.053,210.162,1000,3,1,1734933157,1743678483,0
LTE,452,2,1164,28160268,-1,1.058.049,210.158,1000,2,1,1734933157,1743678483,0
UMTS,452,5,1151,8072619,258,1.058.067,210.177,1000,4,1,1734933177,1743678483,0
LTE,452,2,1164,28223501,-1,1.058.064,210.173,1000,2,1,1734933177,1743678483,0
LTE,452,2,1164,28222761,-1,1.058.068,210.177,1000,1,1,1734933197,1734933197,0
LTE,452,2,1164,28224016,-1,105.807,210.179,1000,3,1,1734933207,1743678483,0
UMTS,452,5,1151,8072622,258,1.058.072,210.183,1000,6,1,1734933217,1743678483,0
LTE,452,2,1164,28224011,-1,1.058.072,210.184,1000,6,1,1734933257,1743678483,0
UMTS,452,5,1151,8096963,319,1.058.078,210.193,1000,3,1,1734933377,1743678483,0
LTE,452,2,1164,28225807,-1,1.058.078,210.192,1000,1,1,1734933407,1734933407,0
LTE,452,2,1164,28225804,-1,1.058.079,210.195,1000,1,1,1734933517,1734933517,0
UMTS,452,5,1151,8096962,318,105.808,210.203,1000,3,1,1734933527,1743678483,0
LTE,452,2,1164,28225803,-1,105.808,210.202,1000,2,1,1734933527,1743678483,0
LTE,452,2,1164,28225548,-1,1.058.082,210.211,1000,2,1,1734933577,1743678483,0
UMTS,452,5,1151,8073760,103,1.058.088,210.218,1000,4,1,1734933587,1743678483,0
UMTS,452,5,1151,8073759,95,1.058.106,210.238,1000,5,1,1734933627,1743678483,0
UMTS,452,2,12049,78916859,349,1.058.107,21.024,1000,2,1,1734933647,1743678483,0
UMTS,452,5,1151,8073762,95,1.058.112,210.248,1000,2,1,1734933677,1743678483,0
UMTS,452,5,1151,8070971,107,1.058.114,210.253,1000,1,1,1734933707,1734933707,0
UMTS,452,5,1151,8073952,354,1.058.118,210.263,1000,2,1,1734933717,1743678483,0
UMTS,452,5,1151,8070974,107,1.058.124,210.287,1000,5,1,1734933727,1743678483,0
UMTS,452,5,1151,8070972,105,1.058.127,210.303,1000,3,1,1734933757,1743678483,0
LTE,452,2,1140,28174367,-1,1.058.147,210.306,1000,6,1,1734933767,1743678483,0
UMTS,452,5,1151,8070969,105,105.814,210.309,1000,4,1,1734933787,1743678483,0
LTE,452,2,1140,28174370,-1,1.058.152,210.307,1000,2,1,1734933837,1743678483,0
UMTS,452,5,1151,8072341,437,1.058.156,210.306,1000,1,1,1734933848,1734933848,0
UMTS,452,5,1151,8074453,89,1.058.164,210.305,1000,3,1,1734933888,1743678483,0
UMTS,452,5,1151,8074454,76,1.058.184,210.307,1000,5,1,1734933911,1743678483,0
UMTS,452,5,1151,8074452,43,1.058.212,210.312,1000,9,1,1734933952,1745288402,0
UMTS,452,5,1151,8070964,491,1.058.225,210.314,1000,2,1,1734933990,1743678483,0
UMTS,452,5,1151,8070959,489,1.058.241,210.316,1000,5,1,1734934008,1743678483,0
UMTS,452,5,1151,8073731,188,1.058.261,210.319,1000,3,1,1734934055,1743678483,0
UMTS,452,5,1151,8073734,188,1.058.267,210.321,1000,1,1,1734934071,1734934071,0
UMTS,452,5,1151,8075731,250,1.058.284,210.322,1000,5,1,1734934109,1743678483,0
UMTS,452,5,1151,8075730,242,1.058.296,210.318,1000,1,1,1734934181,1734934181,0
LTE,452,2,1125,28461323,-1,1.055.302,209.904,1000,2,1,1743654837,1743678483,0
LTE,452,2,1126,29073707,-1,1.055.405,209.903,1000,10,1,1743654868,1743678484,0
LTE,452,2,1126,29114893,-1,1.055.475,209.903,1000,10,1,1743654908,1743678484,0
LTE,452,2,1126,29114891,-1,105.553,209.901,1000,8,1,1743654938,1743678484,0
LTE,452,5,11226,32000772,-1,1.055.604,209.896,1000,15,1,1743654958,1743678484,0
LTE,452,2,1126,29073676,-1,1.055.673,209.891,1000,17,1,1743654988,1743678484,0
UMTS,452,5,1226,8166878,399,1.055.703,209.889,1000,7,1,1743655018,1743678484,0
UMTS,452,5,1226,8166605,10,1.055.735,209.889,1000,4,1,1743655038,1743678484,0
LTE,452,2,1126,29075981,-1,1.055.735,209.889,1000,4,1,1743655038,1743678484,0
UMTS,452,5,1226,8170040,407,1.055.765,209.893,1000,7,1,1743655048,1743678484,0
LTE,452,2,1126,29075980,-1,1.055.756,209.891,1000,5,1,1743655048,1743678484,0
LTE,452,2,1126,29417997,-1,1.055.787,209.899,1000,2,1,1743655068,1743678484,0
UMTS,452,5,1226,8170039,406,1.055.824,209.913,1000,7,1,1743655078,1743678484,0
LTE,452,2,1126,29417996,-1,1.055.845,209.925,1000,15,1,1743655078,1743678484,0
UMTS,452,5,1226,8170430,422,1.055.873,209.939,1000,11,1,1743655098,1743678484,0
LTE,452,2,1126,29782541,-1,1.055.923,209.965,1000,10,1,1743655118,1743678484,0
UMTS,452,5,1226,8170428,420,1.056.032,209.984,2530,16,1,1743655128,1743678485,0
LTE,452,2,1126,29782539,-1,105.599,209.997,1000,8,1,1743655168,1743678484,0
UMTS,452,5,1226,8170250,413,1.056.053,210.009,1000,14,1,1743655188,1743678485,0
LTE,452,2,1126,29021453,-1,1.056.053,210.009,1000,14,1,1743655188,1743678484,0
LTE,452,2,1126,29021452,-1,1.056.129,210.012,1000,14,1,1743655238,1743678485,0
LTE,452,2,1126,29788173,-1,1.056.192,210.015,1000,10,1,1743655278,1743678485,0
LTE,452,2,1126,29788213,-1,1.056.246,210.019,1000,10,1,1743655303,1743678485,0
LTE,452,2,1126,29788212,-1,105.63,210.024,1000,10,1,1743655332,1743678485,0
LTE,452,2,1126,29977140,-1,1.056.367,210.031,1000,13,1,1743655359,1743678485,0
LTE,452,2,1126,29675571,-1,1.056.457,210.033,1000,17,1,1743655397,1743678485,0
LTE,452,2,1126,29788449,-1,1.056.533,210.029,1000,4,1,1743655458,1743678485,0
LTE,452,2,1126,29788448,-1,1.056.569,210.027,1000,8,1,1743655472,1743678485,0
LTE,452,2,1113,29929249,-1,1.057.252,210.107,1000,4,1,1743655852,1743678486,0
LTE,452,2,1113,29758988,-1,1.057.379,21.01,1000,5,1,1743655928,1743678487,0
LTE,452,2,1113,30216991,-1,1.057.465,210.094,1000,15,1,1743655971,1743678487,0
LTE,452,5,11153,32039942,-1,1.057.475,210.093,1000,4,1,1743655993,1743678487,0
LTE,452,2,1112,28393739,-1,1.057.519,210.086,1000,8,1,1743656019,1743678487,0
LTE,452,2,1112,28848140,-1,1.057.553,210.079,1000,8,1,1743656039,1743678487,0
LTE,452,2,1138,28378125,-1,1.057.737,21.004,1000,9,1,1743656146,1743678487,0
LTE,452,2,1138,28725290,-1,1.057.932,210.058,1000,1,1,1743656310,1743656310,0
UMTS,452,5,1153,8071990,150,1.057.936,21.006,1000,2,1,1743656315,1743678487,0
UMTS,452,5,1153,8071711,407,1.057.942,210.063,1000,2,1,1743656325,1743678487,0
UMTS,452,5,1153,8071919,336,1.057.985,210.045,1000,3,1,1743656447,1743678487,0
LTE,452,2,1138,28748043,-1,1.057.992,210.036,1000,6,1,1743656447,1743678487,0
LTE,452,2,1138,30043661,-1,105.799,210.038,1000,6,1,1743656487,1743678487,0
UMTS,452,5,1153,8071920,337,1.057.988,210.041,1000,1,1,1743656517,1743656517,0
LTE,452,5,11153,31776517,-1,105.799,210.036,1000,1,1,1743656537,1743656537,0
LTE,452,2,1138,29904907,-1,105.8,210.025,1000,2,1,1743656637,1743678487,0
LTE,452,2,1138,28748044,-1,1.058.007,210.026,1000,6,1,1743656667,1743678487,0
LTE,452,2,1138,28748073,-1,1.058.003,210.026,1000,1,1,1743656697,1743656697,0
UMTS,452,5,1153,8075171,389,1.058.007,210.026,1000,3,1,1743656707,1743678487,0
LTE,452,2,1138,30043659,-1,1.058.009,210.027,1000,1,1,1743657207,1743657207,0
LTE,452,2,1133,28199180,-1,1.058.078,210.074,1000,1,1,1743657432,1743657432,0
LTE,452,2,1133,28407051,-1,1.058.095,210.088,1000,3,1,1743657454,1743678488,0
LTE,452,2,1133,29228301,-1,1.058.078,210.074,1000,1,1,1743657437,1743657437,0
LTE,452,2,1133,28197901,-1,105.81,210.095,1000,1,1,1743657477,1743657477,0
LTE,452,2,1133,28223028,-1,1.058.105,210.104,1000,1,1,1743657488,1743657488,0
UMTS,452,5,1151,8073911,332,1.058.196,210.232,1000,2,1,1743657793,1743678488,0
UMTS,452,2,12049,78916845,352,1.058.196,210.232,1000,2,1,1743657793,1743678488,0
UMTS,452,5,1151,8071001,269,1.058.203,210.238,1000,2,1,1743657797,1743678488,0
UMTS,452,2,12049,78917077,475,105.821,210.245,1000,1,1,1743657896,1743657896,0
LTE,452,2,1140,28175668,-1,105.821,210.245,1000,1,1,1743657907,1743657907,0
UMTS,452,5,1151,8070999,33,1.058.244,210.272,1000,4,1,1743657960,1743678488,0
LTE,452,2,1139,28245516,-1,1.058.237,210.266,1000,2,1,1743657960,1743678488,0
LTE,452,2,1139,28667916,-1,1.058.251,210.278,1000,2,1,1743657987,1743678488,0
LTE,452,2,1139,28220173,-1,1.058.261,210.286,1000,2,1,1743658007,1743678488,0
UMTS,452,5,1151,8073730,180,1.058.266,21.029,1000,2,1,1743658039,1743678488,0
LTE,452,2,1139,28220171,-1,1.058.268,210.291,1000,3,1,1743658047,1743678488,0
LTE,452,5,11151,31917061,-1,1.058.268,210.293,1000,5,1,1743658067,1744349581,0
LTE,452,5,11151,31917062,-1,105.826,210.317,1000,13,1,1743658187,1745288402,0
LTE,452,2,1139,28171532,-1,1.058.271,210.311,1000,1,1,1743658187,1743658187,0
LTE,452,2,1139,28171531,-1,1.058.271,210.311,1000,1,1,1743658187,1743658187,0
LTE,452,5,11151,31944966,-1,1.058.285,210.324,1000,8,1,1743658207,1745334503,0
LTE,452,2,6114,156251149,-1,1.067.332,10.7997,1000,2,1,1743852562,1743852603,0
LTE,452,2,6157,157538867,-1,1.067.461,10.8017,1000,2,1,1743852562,1743852603,0
LTE,452,2,6157,156453684,-1,1.067.472,10.8019,1000,2,1,1743852562,1743852603,0
LTE,452,2,6157,156453664,-1,1.067.485,10.8021,1000,3,1,1743852562,1743852603,0
LTE,452,2,6167,156823051,-1,1.067.532,10.8027,1000,2,1,1743852564,1743852603,0
LTE,452,2,6167,156823052,-1,1.067.528,10.8002,1000,6,1,1743852564,1743852603,0
LTE,452,2,6152,158687755,-1,1.067.524,10.7977,1000,2,1,1743852564,1743852603,0
LTE,452,2,6152,158687757,-1,1.067.522,10.7965,1000,3,1,1743852564,1743852603,0
LTE,452,2,6152,156963369,-1,1.067.487,10.787,1000,1,1,1743852564,1743852564,0
LTE,452,2,6114,156916493,-1,1.067.344,10.7796,1000,3,1,1743852564,1743852604,0
LTE,452,2,6114,156253748,-1,106.732,10.7783,1000,5,1,1743852564,1743852604,0
LTE,452,2,6114,157797901,-1,1.067.143,10.7773,1000,8,1,1743852564,1747741682,0
LTE,452,2,6148,156532255,-1,1.067.068,10.7815,1000,4,1,1743852566,1743852604,0
LTE,452,2,6148,156495116,-1,1.067.077,10.7806,1000,1,1,1743852566,1743852566,0
LTE,452,2,6148,157499917,-1,1.067.072,10.7782,1000,1,1,1743852566,1743852566,0
LTE,452,2,6148,156245259,-1,1.067.069,10.777,1000,5,1,1743852566,1743852604,0
GSM,452,1,61500,3811,-1,1.067.366,10.6513,1000,1,1,1743869798,1743869798,0
LTE,452,2,1113,29137705,-1,1.056.621,210.025,1000,1,1,1743889098,1743889098,0
LTE,452,2,1113,29137715,-1,1.056.621,210.025,1000,1,1,1743889118,1743889118,0
GSM,452,2,14025,21073,-1,1.056.621,210.025,1000,1,1,1743889248,1743889248,0
GSM,452,2,14025,21273,-1,1.056.621,210.025,1000,1,1,1743889248,1743889248,0
GSM,452,2,12061,26281,-1,1.056.621,210.025,1000,1,1,1743889258,1743889258,0
UMTS,452,5,1153,8141558,27,1.056.621,210.025,1000,1,1,1743889268,1743889268,0
GSM,452,2,14025,21221,-1,1.056.621,210.025,1000,1,1,1743889268,1743889268,0
GSM,452,2,14025,21271,-1,1.056.621,210.025,1000,1,1,1743889268,1743889268,0
UMTS,452,5,1226,8142200,243,1.056.621,210.025,1000,1,1,1743889409,1743889409,0
LTE,452,2,1113,29759275,-1,1.056.621,210.025,1000,1,1,1743889513,1743889513,0
LTE,452,5,11151,31745030,-1,1.058.221,210.313,1000,12,1,1743890821,1745288402,0
LTE,452,2,1139,29110285,-1,1.058.265,210.318,1000,1,1,1743890951,1743890951,0
LTE,452,2,1139,28179724,-1,1.058.315,210.324,1000,4,1,1743891057,1745334503,0
GSM,452,4,11003,59422,-1,106.094,211.351,1000,1,1,1743818207,1743818207,0
LTE,452,2,1148,29860365,-1,1.058.638,210.189,1000,1,1,1742975397,1742975397,0
LTE,452,4,12983,78826258,-1,105.849,210.253,1000,1,1,1744088990,1744088990,0
LTE,452,2,1195,28726068,-1,105.849,210.253,1000,1,1,1744088990,1744088990,0
LTE,452,2,1195,28302092,-1,105.849,210.253,1000,1,1,1744088990,1744088990,0
LTE,452,4,12983,2914312,-1,105.849,210.253,1000,1,1,1744089639,1744089639,0
GSM,452,4,31231,10257,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
GSM,452,4,31231,30666,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
GSM,452,4,31231,30665,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
GSM,452,4,31231,11515,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
GSM,452,4,31231,30664,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
GSM,452,4,31231,30231,-1,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
UMTS,452,2,33579,220046423,504,1.082.453,160.822,1000,1,1,1744151790,1744151790,0
LTE,452,2,1141,28477986,-1,1.058.638,210.189,1000,2,1,1744169933,1744189861,0
LTE,452,2,4111,105092621,-1,108.243,160.639,1000,3,1,1744216612,1744238101,0
UMTS,452,4,61020,157912129,10,1.082.428,160.637,1000,4,1,1744216612,1744238101,0
LTE,452,2,4111,105090060,-1,1.082.424,160.632,1000,2,1,1744216636,1744238101,0
GSM,452,4,31231,11311,-1,108.241,160.628,1000,5,1,1744216646,1744238101,0
LTE,452,2,4111,105102377,-1,108.241,160.628,1000,5,1,1744216646,1744238101,0
GSM,452,4,31231,30511,-1,1.082.369,16.062,1000,10,1,1744216666,1744238102,0
GSM,452,4,31231,11724,-1,1.082.365,160.619,1000,13,1,1744216666,1744238102,0
GSM,452,4,31231,30512,-1,108.237,16.062,1000,11,1,1744216666,1744238102,0
LTE,452,2,4111,105081357,-1,1.082.394,160.624,1000,2,1,1744216666,1744238101,0
GSM,452,4,31231,30513,-1,1.082.346,160.617,1000,17,1,1744216676,1744238102,0
GSM,452,4,31231,1397,-1,1.082.342,160.617,1000,9,1,1744216676,1744238102,0
GSM,452,4,31231,30583,-1,1.082.374,16.062,1000,7,1,1744216676,1744238102,0
LTE,452,2,4111,105158156,-1,1.082.374,16.062,1000,7,1,1744216676,1744238102,0
LTE,452,2,4111,105080843,-1,1.082.353,160.617,1000,3,1,1744216706,1744238102,0
LTE,452,2,4111,105080844,-1,1.082.327,160.614,1000,9,1,1744216726,1744238102,0
GSM,452,4,31231,1399,-1,1.082.314,160.614,1000,8,1,1744216736,1744238102,0
GSM,452,4,31231,10634,-1,1.082.286,160.613,1000,8,1,1744216761,1744238102,0
GSM,452,4,31231,1401,-1,1.082.286,160.613,1000,8,1,1744216761,1744238102,0
GSM,452,4,31231,30419,-1,1.082.294,160.613,1000,5,1,1744216761,1744238102,0
LTE,452,2,4111,105213708,-1,1.082.289,160.613,1000,3,1,1744216774,1744238102,0
GSM,452,4,31231,60127,-1,1.082.275,160.613,1000,4,1,1744216786,1744238102,0
LTE,452,2,4111,105019922,-1,1.082.261,160.612,1000,10,1,1744216786,1744238102,0
UMTS,452,4,61020,157877688,10,1.082.225,160.611,1000,17,1,1744216802,1744238102,0
LTE,452,2,4111,105019917,-1,1.082.233,160.611,1000,2,1,1744216881,1744238102,0
UMTS,452,4,61020,157925114,390,1.082.154,160.606,1000,8,1,1744216939,1744238102,0
UMTS,452,4,61019,157925114,29,1.082.113,16.06,1000,4,1,1744217009,1744238102,0
UMTS,452,4,61019,157896008,29,1.082.088,160.596,1000,6,1,1744217032,1744238102,0
GSM,452,4,31230,11529,-1,1.082.042,160.567,1000,14,1,1744217062,1744238103,0
GSM,452,4,31230,21175,-1,1.082.049,160.578,1000,11,1,1744217062,1744238102,0
GSM,452,4,31230,11527,-1,1.082.048,160.578,1000,11,1,1744217072,1744238102,0
LTE,452,2,4111,105119246,-1,1.082.055,160.586,1000,5,1,1744217072,1744238102,0
GSM,452,4,31230,61127,-1,1.082.045,160.579,1000,5,1,1744217082,1744238102,0
GSM,452,4,31230,30829,-1,1.082.043,160.574,1000,5,1,1744217082,1744238102,0
GSM,452,4,31230,10419,-1,1.082.054,160.586,1000,3,1,1744217115,1744238102,0
GSM,452,4,31230,21176,-1,1.082.044,160.575,1000,9,1,1744217115,1744238102,0
GSM,452,4,31230,11858,-1,1.082.048,160.584,1000,3,1,1744217126,1744238102,0
GSM,452,4,31230,21174,-1,1.082.038,160.574,1000,3,1,1744217162,1744238102,0
LTE,452,2,4111,105003787,-1,1.082.035,160.556,1000,9,1,1744217162,1744238103,0
GSM,452,4,31230,30527,-1,1.082.034,160.548,1000,2,1,1744217201,1744238103,0
GSM,452,4,31230,11528,-1,1.082.037,160.556,1000,1,1,1744217201,1744217201,0
LTE,452,2,4111,105028622,-1,108.203,160.538,1000,3,1,1744217234,1744238103,0
LTE,452,2,4111,105138187,-1,1.082.027,160.536,1000,2,1,1744217658,1744239661,0
UMTS,452,2,20702,4602833,89,1.039.634,10.2058,1000,1,1,1744260320,1744260320,0
GSM,452,4,20304,39929,-1,1.066.594,10.8122,1000,1,1,1744237073,1744237073,0
GSM,452,4,20304,40140,-1,1.066.642,10.8156,1000,10,1,1744237073,1744808344,0
GSM,452,4,20304,39637,-1,1.066.633,10.8153,1000,6,1,1744237073,1744808344,0
GSM,452,4,20304,40058,-1,1.066.648,10.8136,1000,11,1,1744237073,1744808343,0
GSM,452,4,20304,40139,-1,1.066.594,10.8122,1000,1,1,1744237073,1744237073,0
GSM,452,4,20304,39655,-1,1.066.645,10.8152,1000,12,1,1744237073,1744808343,0
LTE,452,2,6118,156929077,-1,1.066.594,10.8122,1000,1,1,1744237073,1744237073,0
GSM,452,4,20506,29408,-1,1.066.957,10.7638,1000,1,1,1744248960,1744248960,0
UMTS,452,2,26148,171326177,348,1.066.952,10.7634,1000,2,1,1744248960,1744285202,0
GSM,452,4,20506,8219,-1,1.066.944,10.763,1000,2,1,1744249000,1744285202,0
UMTS,452,2,26148,171325747,433,1.066.946,10.763,1000,1,1,1744249000,1744249000,0
UMTS,452,2,26148,171326495,140,1.066.942,10.7631,1000,1,1,1744249047,1744249047,0
LTE,452,2,1139,28220211,-1,1.058.279,21.03,1000,2,1,1744168649,1744349581,0
LTE,452,2,1139,28219955,-1,105.828,210.302,1000,1,1,1744168659,1744168659,0
LTE,452,2,1139,28220213,-1,1.058.262,210.288,1000,2,1,1744168745,1744349581,0
LTE,452,5,11151,31746052,-1,1.058.228,210.261,1000,11,1,1744168816,1744349581,0
LTE,452,2,1139,28667956,-1,1.058.242,210.274,1000,3,1,1744168816,1744349581,0
LTE,452,2,1139,28245556,-1,105.823,210.263,1000,3,1,1744168876,1744349581,0
LTE,452,2,1140,28245811,-1,1.058.223,210.256,1000,2,1,1744168896,1744349581,0
LTE,452,2,1140,28175628,-1,1.058.213,210.248,1000,5,1,1744168906,1744349581,0
LTE,452,5,11151,31746054,-1,1.058.205,210.241,1000,5,1,1744168936,1744349581,0
LTE,452,2,1140,28246029,-1,1.058.202,210.239,1000,3,1,1744168946,1744349581,0
LTE,452,2,1140,28172555,-1,1.058.207,210.232,1000,4,1,1744169006,1744349581,0
LTE,452,5,11151,31822084,-1,1.058.211,210.231,1000,4,1,1744169016,1744349581,0
LTE,452,5,11151,31746053,-1,1.058.219,210.229,1000,3,1,1744169036,1744349581,0
LTE,452,2,1140,28221195,-1,1.058.219,210.229,1000,4,1,1744169036,1744349581,0
LTE,452,2,1140,28221196,-1,1.058.228,210.227,1000,2,1,1744169086,1744349581,0
LTE,452,2,1140,28250635,-1,1.058.233,210.225,1000,2,1,1744169106,1744349581,0
UMTS,452,5,1151,8073703,349,1.058.237,210.223,1000,4,1,1744169106,1744349581,0
LTE,452,2,1140,28250637,-1,1.058.236,210.223,1000,1,1,1744169126,1744169126,0
LTE,452,2,1140,28250666,-1,1.058.249,210.217,1000,2,1,1744169153,1744349581,0
UMTS,452,5,1151,8072794,209,1.058.254,210.212,1000,2,1,1744169177,1744349581,0
LTE,452,2,1140,29632011,-1,1.058.253,210.214,1000,1,1,1744169177,1744169177,0
LTE,452,2,1140,28227085,-1,1.058.253,210.214,1000,1,1,1744169207,1744169207,0
LTE,452,2,1140,28228109,-1,1.058.256,210.209,1000,2,1,1744169227,1744349581,0
UMTS,452,5,1151,8072793,208,1.058.257,210.208,1000,1,1,1744169238,1744169238,0
LTE,452,2,1140,29632013,-1,1.058.252,210.198,1000,2,1,1744169253,1744349581,0
UMTS,452,5,1151,8075642,219,1.058.246,21.019,1000,3,1,1744169263,1744349581,0
LTE,452,2,1140,29632053,-1,1.058.247,210.189,1000,1,1,1744169278,1744169278,0
UMTS,452,5,1151,8075644,235,1.058.236,210.173,1000,1,1,1744169311,1744169311,0
LTE,452,2,1133,28173579,-1,1.058.236,21.017,1000,2,1,1744169303,1744349581,0
LTE,452,2,1140,28220971,-1,1.058.235,210.166,1000,2,1,1744169332,1744349581,0
LTE,452,2,1133,28220447,-1,1.058.237,210.162,1000,2,1,1744169394,1744349581,0
LTE,452,5,11151,31928325,-1,1.058.239,210.153,1000,2,1,1744169407,1744349581,0
LTE,452,2,1134,28217611,-1,1.058.239,210.159,1000,1,1,1744169407,1744169407,0
LTE,452,2,1134,28217612,-1,1.058.239,210.153,1000,2,1,1744169429,1744349581,0
LTE,452,5,11151,31928324,-1,1.058.233,210.132,1000,4,1,1744169497,1744349581,0
LTE,452,2,1133,28720907,-1,1.058.231,21.014,1000,2,1,1744169497,1744349581,0
LTE,452,2,1133,28720908,-1,1.058.228,210.137,1000,1,1,1744169521,1744169521,0
LTE,452,2,1134,28633869,-1,1.058.234,210.125,1000,2,1,1744169563,1744349581,0
LTE,452,2,1134,28230157,-1,1.058.237,210.119,1000,3,1,1744169583,1744349581,0
LTE,452,5,11151,31748612,-1,1.058.237,210.121,1000,1,1,1744169593,1744169593,0
UMTS,452,5,1151,8096633,56,1.058.238,210.115,1000,1,1,1744169613,1744169613,0
LTE,452,2,1134,28230187,-1,1.058.238,210.115,1000,1,1,1744169613,1744169613,0
LTE,452,5,11151,31916804,-1,1.058.243,21.01,1000,4,1,1744169623,1744349581,0
LTE,452,2,1134,29900044,-1,105.824,210.105,1000,2,1,1744169623,1744349581,0
LTE,452,2,1134,29280051,-1,1.058.245,210.098,1000,1,1,1744169633,1744169633,0
